"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"110","H110",23.1238538615391,21.3109701649461,20.3846937029013,19.6772591458793,18.9909815101887,18.7628834520835,18.9103207476124,19.5675076164721,20.4250240841895,21.4630355370163,23.3155884611059,25.3658263688867,27.1701150661887,28.3317622780465,29.7519206224235,30.5453051723548,30.8897662977833,30.6953870830501,30.1446459746395,29.4325833410761,28.721843015096,27.7347404042232,27.359205050589,26.0130959308723,23.3268280755632,21.7255135922852,20.3913052408174,19.472962624272,18.8488334449927,18.4151165576969,18.4356123252368,19.037923429393,19.7440356788318,21.0531201862185,22.3899731528527,24.1731049288233,25.6772298047347,27.0345785389088,27.8101119364666,28.5611826437349,28.8560572347927,28.8851480016235,28.6821737875995,27.8854834687101,26.908959318503,25.7684690279768,25.2871490676851,23.7889745758982
"111","H111",9.33784240784579,9.11802502536355,9.82144064930673,9.75109908691241,9.75109908691241,9.74230639161312,9.72472100101454,9.7598917822117,9.90057490700034,9.94453838349679,9.96212377409537,10.1555630706797,12.6614812309773,13.1011159959418,13.3385187690227,13.5407507609063,15.2729117348664,15.5191072032465,15.5454852891444,14.8332769699019,13.4879945891106,12.1515049036185,11.9053094352384,11.2106865065945,9.82144064930673,9.62800135272235,9.90936760229963,9.88298951640176,9.90936760229963,10.4105512343591,10.4193439296584,10.4281366249577,10.5072708826513,10.436929320257,10.5248562732499,11.105174163003,12.1866756848157,12.2394318566114,12.3273588096043,13.4616165032127,15.3168752113629,15.3696313831586,15.7301318904295,14.7805207981062,12.2658099425093,11.6591139668583,11.6679066621576,11.1315522489009
"112","H112",16.3996955079776,15.5566963380626,13.80863670965,12.1148807087473,10.0616864114697,9.06870579414656,8.40671871593113,8.22053485018304,8.14295823945467,8.55152838929076,9.50572070124972,10.4806001094029,11.714068219984,13.1673367276288,14.3361576626029,15.7196072205922,16.523818085143,16.810851544838,17.097885004533,17.5659305559275,17.6486789407044,17.7029825682142,17.5038692673448,17.3849184642279,17.4314644306649,16.477272118706,15.2877640875376,13.6405540530719,11.7968166047609,11.0055351753316,10.0228981061055,9.14628240487493,9.13593885677782,9.31695094847735,10.2013243107808,11.5020254839931,12.5880980341903,14.3749459679671,16.079045516967,17.3047559664753,17.7521144216755,18.0029454630306,18.1658563455602,17.5167987024662,15.9342358436074,14.540442737521,13.4569560743481,13.2992169658671
"113","H113",29.2029544779898,27.9163247131956,25.7863688130674,24.4144883503,22.9626033863579,21.8700829031025,21.2838204108874,20.9664255045875,21.3271015344738,22.2163318917933,23.5475543293735,24.4315384898947,25.7247260006868,27.3274391225813,28.552426074995,29.9020102013694,30.6732011307261,31.4548844536796,32.3283762206041,32.6811829552929,32.9671006808027,32.3467379093983,31.6083357100312,30.845014075872,30.6272969087406,29.7131471166289,27.588437413299,25.8204690922566,24.049877672815,23.076708166722,22.1651814730094,21.786143754329,22.0864885210343,22.4156873701304,23.8793762768688,25.1292826640746,26.5641174884221,28.37799003145,29.9990648421388,31.2502827785441,31.7027672524014,32.2942759414149,32.5775705685255,31.6306320464242,30.0698884989164,28.5957071985814,27.0743101270612,27.0218481590777
"114","H114",19.4598696621506,17.8964585834334,16.6624506945635,15.8068941862459,15.1547761961928,14.7317355513634,14.6576058995027,15.0098610872921,15.5672268907563,16.1000685988681,16.982378665752,17.9711456010976,18.8751929343166,19.9319584976848,21.0004287429257,21.6185474189676,21.8275595952667,22.2461413136683,22.2701080432173,22.0666695249528,21.6558909277997,21.0422311781856,20.1560195506774,19.7998628022638,18.6639512948036,17.2527010804322,16.2132138569714,15.4033613445378,14.7518007202881,14.3176127593895,14.1515177499571,14.4703309895387,15.0550077173727,15.69653575716,16.7042531298234,17.5302692505574,18.4649717029669,19.3249871377122,20.4263419653576,21.4747470416738,21.9953267021094,22.3999742754245,22.4579403189847,22.0454896244212,21.2707511576059,20.2764105642257,19.476033270451,19.1126307665923
"115","H115",10.2049535343341,9.69328455489677,9.57958033724402,8.98263319456709,8.58466843278247,8.5278163239561,8.81207686808797,9.63643244607039,9.72171060930995,10.1481014255078,10.6881964593583,11.2567175476221,12.2232033976704,13.1044110844792,14.0140448257012,14.9236785669232,15.350069383121,14.3835835330726,13.3886716286111,12.7917244859342,12.2516294520836,12.0242210167781,11.7399604726462,10.8587527858374,10.2049535343341,9.46587611959127,9.43745006517808,8.72679870484841,8.38568605189016,8.32883394306379,8.55624237836929,9.32374584752534,9.32374584752534,10.1481014255078,11.0577351667297,11.7399604726462,12.5074639418023,13.3318195197847,13.3602455741979,13.9003406080484,14.5541398595517,14.6109919683781,14.2698793154199,14.0424708801144,13.4739497918506,13.0475589756528,12.5643160506287,11.7968125814726
"116","H116",14.0365537737798,12.9460752372022,12.2584828594587,11.7481603916022,11.5440314044596,11.4365950954371,11.8985712242336,12.8332671127287,13.6121803531412,14.7563770442301,15.8575992117099,16.9964240873476,18.2050825638499,18.210454379301,18.5972250917818,19.9992689245244,20.1550515726069,19.5211773493746,18.8819313106912,18.1621080402409,17.2488994135503,16.9427059328364,16.3518062332131,15.3257894820489,14.0849001128399,11.8179939924667,11.1733761383322,11.5010568808506,11.3613896791214,11.3989923872793,11.8878275933313,12.6345099410372,13.3167305033296,14.4233244862605,15.3096740356956,15.2666995120866,15.9865227825368,17.1736939972346,17.3026175680615,17.2811303062571,17.9687226840006,18.5972250917818,18.9839958042625,17.9902099458051,17.4261693234373,16.4323834649799,15.2720713275377,14.4824144562229
"117","H117",13.9934045575249,12.7410115481998,11.7140492805533,10.9709627616871,11.3717285246712,11.079503489162,10.7956277403816,10.9375656147718,11.0544556289755,11.6890014203668,13.3087630457605,14.235533872661,14.4275674674242,13.8431173964059,14.0435002778979,14.5695053418144,15.2708454270364,15.2541468535787,15.1289075526462,14.7030939294757,15.0621132588155,14.8283332304082,14.8116346569505,14.5945532020009,13.3505094794047,12.9413944296918,12.8078058420305,12.1398629037238,11.1379484962638,11.4385228185018,11.2214413635522,10.8958191811276,11.0461063422467,11.3216328042982,13.4173037732353,14.5611560550855,14.736491076391,15.037065398629,15.037065398629,15.437831161613,15.4461804483419,15.6298647563762,14.88677823751,14.88677823751,15.1456061261039,14.8700796640524,12.3903415055888,12.1398629037238
"118","H118",12.7934123085813,11.7191563132043,11.1657517095252,9.37532505056342,7.91043051141289,7.19425984782818,6.41298276028123,6.73851488009246,7.09660021188481,7.78021766348839,8.46383511509198,8.69170759895984,9.40787826254454,9.83107001829914,10.6123471058461,11.2959645574497,12.0446884330155,11.9795820090533,12.7283058846191,13.9002215159395,14.3885196956564,14.3559664836752,13.3793701242416,12.7608590966002,12.0446884330155,11.3610709814119,10.1891553500915,8.88702687084658,7.51979196763941,7.32447269575267,6.18511027641337,5.95723779254551,5.92468458056438,6.12000385245112,7.55234517962053,8.75681402292208,8.88702687084658,8.39872869112973,9.3427718385823,10.1566021381104,10.9704324376384,11.6866031012232,12.5004334007512,12.3051141288645,12.8585187325436,12.7608590966002,12.4678801887701,11.0355388616007
"119","H119",9.93122773307714,9.01116848805092,5.62859773427805,2.97666226332012,2.97666226332012,2.84135943316921,2.76017773507866,2.73311716904848,2.70605660301829,2.70605660301829,2.62487490492774,2.89548056522957,2.86841999919939,2.92254113125976,4.68147792322165,6.68395980945519,5.95332452664025,9.66062207277531,10.0124094311677,11.4466194307674,11.690164525039,10.9324686761939,11.392498298707,10.8512869781034,10.0665305632281,9.90416716704696,10.6618630158921,5.68271886633842,3.05784396141067,2.89548056522957,2.84135943316921,2.84135943316921,2.86841999919939,2.81429886713903,3.00372282935031,3.1660862255314,5.65565830030823,5.73683999839878,7.08986829990793,7.08986829990793,8.79468395980945,9.09235018614147,9.95828829910732,10.5536207517713,10.8242264120732,10.6077418838317,9.76886433689604,8.84880509186982
"120","H120",21.0092710625369,19.6884397202935,18.6314044064589,17.7622659128594,17.0773218390962,16.7450314033111,16.8773922175653,17.3735138709938,18.0214339407698,18.822078026993,20.0596053602652,21.6664471333097,22.5855680322919,23.4361945238979,24.4589826340443,25.1087539040197,25.6141315584449,25.8168379802749,25.6261643597408,25.0060122929552,24.1017009955678,23.0807640856207,22.6040800342855,21.0685094689164,19.2460028726465,17.3772162713925,16.1998529445995,15.3112768489067,15.0206384176072,14.6744639803269,14.7531399887997,15.1705856337554,15.4242000610677,16.5608369834748,17.7511587116632,19.4376020932802,20.9157854524692,22.1986671906257,23.0233768794406,23.7462705572907,24.465461834742,24.8912378805949,25.018045094251,24.55802184471,23.6351985453291,22.0644551761721,21.3008350939361,20.0244325564774
"121","H121",30.4305115419602,28.2574823112178,26.5329777320576,25.081376176937,23.902999592011,23.3510765669872,23.4950401559566,24.2172726969658,25.0981173769961,26.3250541736318,27.9546382947649,29.7722926280998,31.5940249460645,33.1898583786169,34.5689683911741,35.5793427408921,36.1475240467425,36.4811675786887,36.5433568442927,36.2041329123268,35.3805409901908,34.3690934866229,33.4258449102186,31.787997504441,29.7381663356717,27.6649404129737,25.9484844876881,24.3789433244592,23.2372149435086,22.6886186954196,22.5316699448659,23.230346758869,24.1089914735069,25.4239805435302,27.030545514582,28.8026981246795,30.5063298614584,32.0147549129332,33.2301553056822,34.3454841019242,35.0532827236518,35.5149535098957,35.5404409138318,35.0278489774082,33.9101055850038,32.6228038843089,31.4585392725096,29.972811424961
"122","H122",23.1000962584226,22.4198117335267,20.7085369969872,19.8930406410561,20.5860012751116,20.0916330178891,20.2268448489243,20.205718000325,20.5395222081932,20.3282537222007,21.7395272086308,22.6775592864376,23.370519920493,24.2029177553036,25.2254572275074,25.4747540409786,25.7663045516483,25.9902491468003,25.9479954496018,26.1592639355944,26.0747565411974,25.8719387946445,25.1155976147913,24.8240471041216,24.30432662858,23.6367182128436,22.2930506419312,21.2705111697273,20.6240296025902,20.6155788631505,11.8732889127799,20.5902266448314,20.9029040041004,21.0381158351356,21.9803732826622,22.7409398322353,23.4972810120886,23.9916492693111,24.4226369807358,24.9170052379583,25.3353168402235,25.0691185478729,25.4958808895778,25.6015151325741,25.6691210480917,25.5634868050954,25.1916542697486,25.3395422099434
"123","H123",7.30932281232777,6.95450131658371,6.28625416626571,5.86638206296857,5.07394738914015,4.7723491177577,4.22237579935439,3.61326556499375,4.64224790265154,5.35780458573541,5.94917374530885,6.47549229732922,6.5760250544567,6.84805486786049,7.78241813998653,8.37970099115571,8.5334569726448,10.733350246258,11.7268504343414,11.8569516494476,11.780073658703,10.1301537034931,9.19579043136706,7.2620132795619,8.16680809370927,8.11358486934766,6.52280183009509,5.90777790413871,4.76052173456623,4.33473593967335,4.23420318254586,4.19280734137572,4.48257822956671,4.86696818328945,4.95567355722546,5.87820944616004,5.97874220328752,6.54645659647803,6.4045279981804,7.08460253168986,7.85338243913534,9.90543342285519,10.46723412445,10.3430466009395,9.96457033881254,9.47964762796231,8.16089440211353,7.33889127030645
"124","H124",0.0930808950086058,0.198854639336567,0.49079017368174,1.48083242059146,3.393221718041,3.54553590987326,5.91909873259271,8.46613049601001,14.9860240963855,17.253813174777,14.4402315756533,13.4036488812392,11.859352214051,9.00346111719606,3.51591926146143,1.75584415584416,1.04504459396026,1.12120168987639,0.562716319824754,0.363861680488187,0.181930840244093,0.177699890470975,0.122697543420435,0.0930808950086058,0.0550023470505398,0.122697543420435,0.334245032076357,0.706568612110781,2.16201533406353,2.66549835706462,4.04055703332812,6.35065560945079,11.6266499765295,12.4347613831951,9.89619151932405,9.52386793928963,9.18116100766703,7.76802378344547,3.87978094194962,1.66699421060867,1.12120168987639,0.896961351901111,0.448480675950555,0.397709278673134,0.118466593647317,0.126928493193553,0.0803880456892505,0.11000469410108
"125","H125",0.0682669152489707,0.131282529324944,0.378093684455838,1.21830187213548,2.90396954866775,3.29256583546959,5.1357725471918,8.07650120407054,14.5250990445118,16.4523265750019,13.3067971723763,12.1935213237008,10.2505398896916,7.85069525363163,3.88071156684534,1.8642119164142,1.42835391905539,0.882218597063622,0.498873611434786,0.399098889147829,0.336083275071856,0.598648333721743,0.126031228151946,0.105026023459955,0.0787695175949662,0.215303348092908,0.614402237240736,1.80644760351123,4.06450710790026,4.26405655247417,6.78468111551309,11.4793443641731,20.1229860949274,22.7276314767342,16.4943369843859,17.0509749087237,16.0532276858541,13.6691369533131,5.63464615862658,2.86195913928377,2.01649965043113,1.23405577565447,1.06076283694554,0.777192573603667,0.309826769206867,0.58289443020275,0.152287734016935,0.0945234211139594
"126","H126",0.256750919733687,0.357437554923368,0.926317043745066,1.40961289265554,3.08604536856373,3.18673200375341,4.26911333204248,6.08650709721622,11.835713966547,12.8123743278869,12.0421215686859,11.6142033691297,10.3254144387018,9.61053932885506,11.2265598236494,9.3789600679188,8.64394763103412,5.78444719164718,4.02746540758724,2.54233753853945,1.10755298708649,0.644394465213959,0.302059905569043,0.281922578531107,0.100686635189681,0.37254055020182,0.981694693099391,1.5153338596047,3.00549606041198,2.79908845827313,4.30938798611835,6.31808635815249,11.1158045249408,11.3473837858771,11.0352552167891,11.4833107433831,10.8691222687261,11.1510448472572,11.5940660420918,8.40733403833837,6.95744649160696,5.38170065088846,3.44348292348709,2.61785251493171,1.07734699652959,0.453089858353565,0.276888246771623,0.367506218442336
"127","H127",0.0957564465074721,0.320415801775003,0.589270440045982,1.48054198061553,3.36252444851239,3.97020958980981,5.68277680619344,8.12824913238427,12.6251191779852,14.9490544759165,13.5826836430599,13.8220747593286,10.5405749963225,9.5498640689952,8.27556674239576,4.66628529711412,3.74186729429199,3.84130668104975,2.3644476406845,1.5468349051207,0.736588050057478,0.364611084778452,0.357245204277877,0.283586399272129,0.15468349051207,0.268854638270979,0.596636320546557,1.5173713831184,3.17469449574773,4.11016131932073,5.67172798544258,8.65122664792508,13.3801219292941,15.1884455921852,14.3708328566214,13.4574636745501,12.6693144609886,12.6214362377349,8.28661556314663,5.77116737220034,5.59438624018654,4.01072193256297,2.02930007790835,3.80079433829659,1.50263962211725,0.33883050302644,0.23939111626868,0.232025235768106
"128","H128",0.196398683770077,0.375719221125364,1.21254839545004,3.3473166972987,6.35307046630161,3.71449684521667,4.03471209049397,4.82030682557427,6.76294598025655,7.62112283759971,6.78002412667134,6.10116780668347,7.15147381119301,9.60218782171527,6.11397641649456,4.64525582482268,2.48060076674814,2.91182396372157,3.56506306408726,1.00761063847257,0.435492733577126,0.260441732825536,0.11100795169613,0.209207293581169,0.17505100075159,0.448301343388218,1.22108746865743,3.24911735541366,7.52719303231837,3.55225445427617,4.47874389727849,5.84926514706533,8.4408738655096,8.32132684060607,7.61685330099601,7.1557433477967,10.0974540677442,12.1553707107263,8.73547189116471,5.47781546254366,3.62056703993533,3.60348889352054,2.29274115618546,1.48579873808667,0.41414505055864,0.162242390940498,0.187859610562682,0.17505100075159
"129","H129",0.220711631764191,0.472322891975369,2.03496124486584,5.14699525274094,12.1965247712892,5.18230911382321,4.1758640729785,4.5290026838012,8.68720982623856,9.01827727388485,6.99655872692486,7.24816998713604,8.69603829150913,13.1499990205105,7.18637073024206,3.61525652829745,2.45872757785309,3.12969093841623,2.95753586564016,1.78334998465466,0.706277221645412,0.322238982375719,0.203054701223056,0.15008390959965,0.317824749740435,0.476737124610653,2.19828785237134,4.77178547874181,12.1656251428422,5.44716307194024,3.7918258337088,4.64818696495387,8.90792145800276,9.68924063444799,6.83323211941936,7.47329585153551,9.01827727388485,14.0769878739201,7.65427938958215,3.89776741695562,3.35923103545099,2.79420925813466,1.88487733526619,1.29778439477344,0.569436009951613,0.185397770681921,0.167740840140785,0.101527350611528
"130","H130",0.0666995559940799,0.036684755796744,0.13339911198816,0.26679822397632,0.717020226936359,0.10004933399112,0.750370004933399,1.22393685249137,3.44836704489393,0.120059200789344,2.09770103601381,2.38117414898865,4.04532807104095,0.0700345337937839,1.3373260976813,0.713685249136655,0.803729649728663,0.0466896891958559,0.423542180562408,0.236783423778984,0.223443512580168,0.03334977799704,0.0500246669955599,0.0466896891958559,0.0633645781943759,0.036684755796744,0.0700345337937839,0.213438579181056,0.330162802170696,0.453556980759743,0.727025160335471,0.933793783917119,1.02717316230883,1.14056240749877,1.33065614208189,1.47406018746917,1.50740996546621,1.12055254070054,0.857089294523927,1.09720769610261,0.143404045387272,0.153408978786384,0.717020226936359,0.0600296003946719,0.0566946225949679,0.036684755796744,0.0433547113961519,0.040019733596448
"131","H131",0.509342977697408,0.916817359855335,5.09342977697408,4.02380952380952,7.07986738999397,3.25979505726341,2.08830620855937,2.95418927064497,6.67239300783605,4.02380952380952,2.4957805907173,5.39903556359253,4.27848101265823,5.55183845690175,4.32941531042797,3.15792646172393,1.52802893309222,2.08830620855937,1.1205545509343,0.916817359855335,0.713080168776371,0.662145871006631,0.61121157323689,0.509342977697408,0.509342977697408,0.865883062085594,5.50090415913201,4.12567811934901,6.1121157323689,3.41259795057263,2.2411091018686,2.13924050632911,4.88969258589512,3.71820373719108,2.95418927064497,5.50090415913201,4.17661241711875,6.77426160337553,3.66726943942134,2.750452079566,1.22242314647378,0.713080168776371,1.22242314647378,0.713080168776371,0.560277275467149,0.509342977697408,0.560277275467149,0.509342977697408
"132","H132",0.109820485744456,0.549102428722281,4.42942625835973,5.63745160154875,11.7141851460753,5.10665258711721,2.64484336501232,3.55086237240408,8.2090813093981,7.52270327349525,3.65153115100317,5.17986624428018,7.35797254487856,9.44456177402323,3.91693065821894,1.39105948609644,0.640619500175994,0.631467793030623,0.356916578669483,0.173882435762056,0.173882435762056,0.155579021471313,0.100668778599085,0.100668778599085,0.118972192889828,0.530799014431538,4.22808870116156,5.06089405139036,11.0461105244632,6.22316085885252,2.58993312214009,2.64484336501232,7.76979936642027,6.94614572333685,3.49595212953185,4.99683210137276,7.64167546638508,10.2499120028159,3.5142555438226,1.42766631467793,0.741288278775079,0.457585357268567,0.347764871524111,0.164730728616684,0.118972192889828,0.109820485744456,0.0915170714537135,0.100668778599085
"133","H133",0.133945378290017,0.301377101152538,1.5626960800502,5.20154552359565,10.4589016214788,4.93365476701562,2.3886925795053,2.51147584293782,5.11224860473564,4.34206267956805,2.95796043723787,3.53839040982794,6.28427066477329,10.8607377563489,6.28427066477329,2.84633928866286,1.25015686404016,2.23242297150028,1.52920973547769,0.379511905155048,0.468808824015059,0.267890756580034,0.15626960800502,0.122783263432515,0.15626960800502,0.357187675440045,1.81942472177273,5.35781513160067,10.2021729797563,4.30857633499554,2.80169082923285,2.66774545094284,5.69267857732572,3.962550774413,2.29939566064529,3.33747234239292,6.56332353621082,11.1509527426439,5.63686800303821,1.99801855949275,1.25015686404016,1.55153396519269,0.692051121165087,0.256728641722532,0.200918067435025,0.111621148575014,0.167431722862521,0.111621148575014
"134","H134",0.162831403658086,0.130265122926469,0.184542257479164,0.206253111300242,0.249674818942399,0.249674818942399,0.455927930242641,0.814157018290431,1.21580781398038,1.58489232893871,0.9444221412169,1.18324153324876,0.23881939203186,0.379939941868868,0.727313603006118,0.770735310648275,0.325662807316172,0.58619305316911,0.35822908804779,0.195397684389703,0.227963965121321,0.151975976747547,0.108554269105391,0.108554269105391,0.108554269105391,0.141120549837008,0.23881939203186,0.227963965121321,0.303951953495094,0.390795368779407,0.575337626258571,0.70560274918504,1.68259117113356,1.07468726414337,1.89969970934434,1.78029001332841,1.20495238706984,0.792446164469353,0.998699275769595,0.58619305316911,0.694747322274501,0.759879883737736,0.412506222600485,0.141120549837008,0.162831403658086,0.11940969601593,0.108554269105391,0.130265122926469
"135","H135",0.119193261810143,0.128361974257077,0.210880386279483,0.531785321922174,1.20110133054836,0.669316008626185,0.834352832670998,1.32946330480544,2.20049098726417,2.85146957099649,1.43031914172171,2.17298484992337,0.935208669587272,1.32946330480544,1.94376703875002,1.2927884550177,0.935208669587272,1.98044188853775,0.779340557989394,0.485941759687504,0.275061373408021,0.110024549363209,0.0916871244693404,0.100855836916274,0.110024549363209,0.128361974257077,0.4309294850059,0.504279184581372,0.852690257564866,0.880196394905668,1.15525776831369,1.52200626619105,3.31907390579012,1.97127317609082,3.08985609461677,2.45721493577832,2.42970879843752,1.41198171682784,1.73288665247053,1.41198171682784,1.2927884550177,1.85207991428068,0.632641158838449,0.320904935642691,0.201711673832549,0.229217811173351,0.119193261810143,0.110024549363209
"136","H136",0.0343896257653958,0.325138279963742,2.27284163013116,7.19993710342786,15.6785430194054,6.71535601309729,3.0669293523503,2.4416634293431,3.29827774386296,3.58590006844627,2.69176979854598,3.32016205116821,7.45316980224578,12.0926429509592,4.89895850676138,1.36933237138576,0.772203414913887,0.415801838799785,0.209464084207411,0.140684832676619,0.0687792515307916,0.0531476034556117,0.0468949442255397,0.0594002626856836,0.0500212738405757,0.337643598423886,2.10401983091921,6.75912462770779,15.3471520802116,6.6121871358011,2.71365410585123,2.36975784819727,3.02628706735483,2.86059159775792,2.52607432894907,3.15759291118634,6.21826960430657,11.1516177368333,4.5269252825721,1.51314353367741,0.737813789148491,0.409549179569713,0.181327117672087,0.165695469596907,0.0625265923007196,0.0343896257653958,0.0312632961503598,0.0500212738405757
"137","H137",0.465582070660065,0.465582070660065,1.72391199136294,3.96373925021406,9.09772532668181,4.02665574624921,3.71207326607349,4.02665574624921,7.0843974535572,6.996314359108,6.56848218606902,6.98373105990097,7.18506384721343,11.5640519712594,6.53073228844794,4.21540523435464,3.48557388034697,5.13398607646774,3.37232418748371,2.6676594318901,1.42191281039425,0.692081456386583,0.314582480175719,0.301999180968691,0.528498566695209,0.591415062730353,1.76166188898403,3.85048955735081,9.60105729496296,4.63065410818659,3.68690666765943,4.58032091135848,7.57514612263132,7.14731394959235,7.02148095752206,7.70097911470161,7.29831354007669,12.683965600685,6.93339786307286,4.40415472246007,3.78757306131566,4.4167380216671,2.64249283347604,2.34049365250735,0.754997952421727,0.402665574624921,0.289415881761662,0.301999180968691
"138","H138",0.20257716511837,0.165062875281635,0.727777222832662,1.98075450337962,4.20910331968168,3.07617176661228,4.47920620650618,6.18235496509395,9.82874393722461,11.6294298493879,11.1267383655756,11.6369327073552,10.7515954672083,10.4439782905471,8.94340669707766,5.70217205518374,6.0623092376164,3.18871463612249,1.92073163964084,1.18545155884083,0.55521148958368,0.330125750563269,0.382645756334698,0.345131466497963,0.157560017314288,0.210080023085717,0.607731495355109,2.42342312345309,4.65177193975516,2.95612603913473,4.07405187626944,6.49747499972253,10.571526875992,10.9091554845226,11.4043441103675,12.1021099013308,11.9295441680818,12.2446642027104,9.0934638564246,5.87473778843272,5.14696056560006,3.75893184164086,2.22084595833472,1.15544012697144,0.607731495355109,0.390148614302046,0.165062875281635,0.240091454955105
"139","H139",0.10179189881042,0.185620521360178,0.670628980398062,2.41306677768231,5.91590564851148,4.77224372658264,6.7482041152555,9.01157692409896,15.6699646580511,16.4902876072881,11.4485947367955,9.82591211458232,7.89186603718434,6.71826532148773,3.32320610822254,1.88614400736955,1.14366192192884,0.95804140056866,0.670628980398062,0.47902070028433,0.233522591388611,0.149693968838853,0.149693968838853,0.0718531050426495,0.113767416317528,0.197596038867286,0.706555532919387,2.35318919014677,4.88002338414661,5.7302851271513,6.45480393633135,8.29304587367246,13.9155513432598,16.9273939962975,10.8019167914116,9.5145486593975,8.19125397486204,8.15532742234072,3.92198198357795,2.08374004623684,1.36520899581034,1.05983329937908,0.808347431729807,0.520935011559209,0.239510350142165,0.191608280113732,0.17364500385307,0.119755175071082
"140","H140",0.154600508626525,0.346305139323417,1.30482829280787,5.56561831055492,12.875130358417,6.59216568783504,4.3473663025779,3.96395704118411,8.55250013721939,9.35023876173226,5.26260131364693,4.76169566569698,5.75113892090675,8.93590939861317,4.6318312384507,1.61402931006093,1.00181129589988,0.717346360027078,0.60603399381598,0.395777302083905,0.216440712077136,0.166968549316647,0.111312366211098,0.117496386556159,0.0865762848308542,0.482353586914759,1.36048447591342,4.965768337084,12.3123845070165,6.3448048740326,4.155661671881,4.08763744808533,9.60996761622482,8.89262125619774,4.30407816016247,3.86501271566314,5.20694513054138,8.57105219825457,4.21750187533161,1.86139012386337,1.14404376383629,0.655506156576468,0.927603051759153,0.420513383464149,0.204072671387014,0.129864427246281,0.129864427246281,0.0989443255209763
"141","H141",0.068697092568316,0.316006625814254,1.70368789569424,6.3476113533124,13.3959330508216,6.68422710689715,3.64094590612075,3.42798491915897,6.01786530898448,5.47515827769479,4.07373758930114,4.40348363362906,7.27502210298467,11.5617206792476,4.94619066491875,1.66246964015325,0.796886273792466,0.604534414601181,0.494619066491875,0.21296098696178,0.109915348109306,0.151133603650295,0.123654766622969,0.0755668018251476,0.0755668018251476,0.316006625814254,1.71055760495107,5.78429519425221,13.2310600286577,6.05908356452547,3.66155503389124,3.64094590612075,5.37898234809914,5.05610601302806,3.80581892828471,4.24548032072193,6.99336402345457,10.6274402203185,5.0217574667439,1.75177586049206,0.961759295956424,0.721319471967318,0.673231507169497,0.432791683180391,0.158003312907127,0.1305244758798,0.0893062203388108,0.0824365110819792
"142","H142",0.154986625907528,0.20664883454337,0.27897592663355,0.754268246083302,2.31446694688575,2.0664883454337,3.71967902178067,5.16622086358426,9.60917080626672,10.1257928926251,9.10288116163546,8.38994268246083,8.38994268246083,9.20620557890715,9.1545433702713,7.74933129537639,7.00539549102025,5.47619411539931,3.71967902178067,1.57053114252961,0.816262896446313,0.630278945357279,0.609614061902942,0.258311043179213,0.175651509361865,0.351303018723729,0.5579518532671,0.774933129537639,2.3971264807031,1.82884218570883,3.30638135269392,5.32120748949179,8.58625907527703,8.89623232709209,7.8423232709209,7.42902560183416,7.83199082919373,8.88589988536492,9.76415743217425,9.319862437906,7.38769583492549,6.01348108521208,4.05031715705006,2.37646159724876,1.13656858998854,0.588949178448605,0.5579518532671,0.433962552541078
"143","H143",0.75683920168749,1.59045919195197,1.53561577153983,3.25769917248093,4.96881388933961,10.4421872464709,9.61953594028882,7.95229595975986,6.46055492454973,5.12237546649359,6.31796203147818,7.29417491481421,9.30144410189843,7.14061333766023,6.87736491968197,8.46782411163394,5.85727730001623,3.89388284926172,3.18091838390394,3.58675969495376,2.98348207042025,1.82080155768295,0.899432094759046,0.427778679214668,0.482622099626805,0.548434204121369,1.15171182865488,2.86282654551355,3.64160311536589,5.71468440694467,4.7275028395262,5.05656336199903,3.83903942884959,3.40029206555249,4.53006652604251,6.5263670290443,8.29232516631511,7.34901833522635,5.45143598896641,3.71838390394288,2.63248417978257,1.08589972416031,0.822651306182054,0.285185786143112,0.383903942884959,0.186467629401266,0.175498945318838,0.449716047379523
"144","H144",0.340480644697079,0.409966490553625,0.646218366465884,1.23684805624653,2.25828999033777,2.18880414448122,2.61961638879181,4.53047714984684,7.90054067388936,8.39389017947084,7.12924778488169,5.60055917603766,6.1008572662048,7.48362559875008,6.48302941841581,6.56641243344366,5.8854511440495,3.96764179840882,2.84197109553276,1.59122587011492,0.958904672820344,0.653166951051539,0.451657998067553,0.409966490553625,0.555886766852373,0.340480644697079,0.667064120222848,0.924161749892071,1.96644943774027,2.10542112945336,2.93925127973192,4.29422527393459,8.06035811935942,8.60929630162613,5.64225068355159,6.72622987891372,6.70538412515675,8.34525008737126,7.95612935057459,6.75402421725634,5.4268445613963,4.77367761034476,3.27278333984335,2.39031309746521,1.04923627243385,0.604526858951956,0.632321197294575,0.152868860884403
